order_id,order_date,customer_id,customer_name,city,region,signup_date,product_id,product_name,category,unit_price,quantity,discount,sales,profit
O0621,05-05-2025,C064,Customer 64,Mumbai,West,30-01-2024,P013,Printer Paper,Office Supplies,11938.33,1,0.15,10147.58,3550.35
O0626,25-04-2025,C094,Customer 94,Chennai,South,13-09-2024,P013,Printer Paper,Office Supplies,11938.33,4,0,47753.32,13888.81
O0637,17-03-2024,C033,Customer 33,Hyderabad,South,09-04-2024,P013,Printer Paper,Office Supplies,11938.33,5,0,59691.65,18010.2
O0669,19-01-2025,C097,Customer 97,Kolkata,East,31-12-2024,P013,Printer Paper,Office Supplies,11938.33,2,0,23876.66,5155.24
O0692,11-02-2025,C044,Customer 44,Pune,West,27-02-2023,P013,Printer Paper,Office Supplies,11938.33,2,0.05,22682.83,3272.11
O0695,06-02-2025,C058,Customer 58,Bengaluru,South,05-06-2024,P013,Printer Paper,Office Supplies,11938.33,4,0,47753.32,14084.76
O0709,13-02-2025,C016,Customer 16,Noida,North,15-12-2023,P013,Printer Paper,Office Supplies,11938.33,5,0.15,50737.9,12848.95
O0739,13-05-2025,C005,Customer 5,Chennai,South,31-03-2023,P013,Printer Paper,Office Supplies,11938.33,5,0.05,56707.07,10032.14
O0742,26-09-2025,C020,Customer 20,Noida,North,10-04-2023,P013,Printer Paper,Office Supplies,11938.33,2,0,23876.66,7224.97
O0767,25-11-2024,C075,Customer 75,Chennai,South,02-07-2023,P013,Printer Paper,Office Supplies,11938.33,2,0,23876.66,2241.37
O0770,10-10-2025,C001,Customer 1,Mumbai,West,26-01-2023,P013,Printer Paper,Office Supplies,11938.33,4,0.05,45365.65,8419.75
O0778,11-05-2025,C024,Customer 24,Chennai,South,08-05-2023,P013,Printer Paper,Office Supplies,11938.33,5,0,59691.65,13122.77
O0780,15-04-2025,C040,Customer 40,Kolkata,East,17-06-2023,P013,Printer Paper,Office Supplies,11938.33,1,0.15,10147.58,2893.75
O0787,17-12-2025,C074,Customer 74,Delhi,North,27-09-2023,P013,Printer Paper,Office Supplies,11938.33,1,0.05,11341.41,2695.64
O0793,01-04-2024,C080,Customer 80,Pune,West,15-06-2023,P013,Printer Paper,Office Supplies,11938.33,4,0,47753.32,5667.56
O0806,12-07-2024,C021,Customer 21,Pune,West,19-12-2023,P013,Printer Paper,Office Supplies,11938.33,2,0.1,21488.99,4987.12
O0827,02-10-2024,C001,Customer 1,Mumbai,West,26-01-2023,P013,Printer Paper,Office Supplies,11938.33,2,0,23876.66,2103.04
O0841,17-02-2024,C087,Customer 87,Kolkata,East,03-08-2024,P013,Printer Paper,Office Supplies,11938.33,2,0,23876.66,6955.3
O0848,08-07-2025,C083,Customer 83,Pune,West,15-05-2024,P013,Printer Paper,Office Supplies,11938.33,1,0.05,11341.41,648.42
O0866,22-12-2025,C040,Customer 40,Kolkata,East,17-06-2023,P013,Printer Paper,Office Supplies,11938.33,2,0.2,19101.33,4886.43
O0872,23-05-2024,C071,Customer 71,Pune,West,25-04-2023,P013,Printer Paper,Office Supplies,11938.33,2,0,23876.66,4503.45
O0900,30-07-2025,C069,Customer 69,Mumbai,West,29-11-2024,P013,Printer Paper,Office Supplies,11938.33,3,0.1,32233.49,7061.78
O0929,04-02-2024,C033,Customer 33,Hyderabad,South,09-04-2024,P013,Printer Paper,Office Supplies,11938.33,2,0.05,22682.83,1635.72
O0930,17-04-2024,C098,Customer 98,Hyderabad,South,13-02-2024,P013,Printer Paper,Office Supplies,11938.33,3,0,35814.99,5215.2
O0984,18-05-2024,C015,Customer 15,Delhi,North,13-06-2023,P013,Printer Paper,Office Supplies,11938.33,3,0.15,30442.74,6150.61
O0997,29-11-2025,C065,Customer 65,Noida,North,02-09-2024,P013,Printer Paper,Office Supplies,11938.33,4,0.1,42977.99,2407.44
O0045,10-05-2024,C026,Customer 26,Chennai,South,28-10-2023,P014,Stapler,Office Supplies,33465.44,5,0.1,150594.48,14220.36
O0087,20-04-2025,C040,Customer 40,Kolkata,East,17-06-2023,P014,Stapler,Office Supplies,33465.44,1,0.05,31792.17,2861.35
O0103,05-03-2025,C086,Customer 86,Kolkata,East,01-03-2023,P014,Stapler,Office Supplies,33465.44,3,0.2,80317.06,13412.63
O0109,26-03-2024,C071,Customer 71,Pune,West,25-04-2023,P014,Stapler,Office Supplies,33465.44,5,0.1,150594.48,37482.96
O0128,15-12-2024,C089,Customer 89,Gurugram,North,12-03-2023,P014,Stapler,Office Supplies,33465.44,3,0,100396.32,20258.8
O0131,29-06-2024,C042,Customer 42,Hyderabad,South,17-10-2024,P014,Stapler,Office Supplies,33465.44,4,0.15,113782.5,10911.44
O0140,14-07-2024,C025,Customer 25,Noida,North,22-03-2023,P014,Stapler,Office Supplies,33465.44,3,0.1,90356.69,4793
O0142,02-05-2025,C074,Customer 74,Delhi,North,27-09-2023,P014,Stapler,Office Supplies,33465.44,5,0.2,133861.76,16344.14
O0154,07-10-2024,C097,Customer 97,Kolkata,East,31-12-2024,P014,Stapler,Office Supplies,33465.44,1,0.15,28445.62,5980.42
O0180,05-10-2024,C092,Customer 92,Gurugram,North,16-07-2024,P014,Stapler,Office Supplies,33465.44,3,0.15,85336.87,14571.49
O0181,23-03-2024,C099,Customer 99,Pune,West,24-03-2024,P014,Stapler,Office Supplies,33465.44,5,0.1,150594.48,29838.57
O0247,04-10-2025,C078,Customer 78,Chennai,South,15-09-2024,P014,Stapler,Office Supplies,33465.44,2,0.15,56891.25,4502.9
O0259,15-10-2025,C016,Customer 16,Noida,North,15-12-2023,P014,Stapler,Office Supplies,33465.44,3,0.1,90356.69,14846.3
O0275,22-01-2024,C015,Customer 15,Delhi,North,13-06-2023,P014,Stapler,Office Supplies,33465.44,2,0.15,56891.25,13759.03
O0281,27-06-2024,C069,Customer 69,Mumbai,West,29-11-2024,P014,Stapler,Office Supplies,33465.44,2,0.1,60237.79,7541.55
O0336,18-02-2025,C090,Customer 90,Chennai,South,09-05-2023,P014,Stapler,Office Supplies,33465.44,3,0.1,90356.69,16154.45
O0370,24-12-2024,C015,Customer 15,Delhi,North,13-06-2023,P014,Stapler,Office Supplies,33465.44,5,0.15,142228.12,13145.93
O0371,05-02-2025,C075,Customer 75,Chennai,South,02-07-2023,P014,Stapler,Office Supplies,33465.44,3,0.15,85336.87,22148.67
O0393,12-06-2025,C098,Customer 98,Hyderabad,South,13-02-2024,P014,Stapler,Office Supplies,33465.44,5,0,167327.2,44077.38
O0397,28-02-2025,C039,Customer 39,Bengaluru,South,30-06-2024,P014,Stapler,Office Supplies,33465.44,4,0,133861.76,44059.47
O0417,10-03-2024,C027,Customer 27,Jaipur,North,06-01-2024,P014,Stapler,Office Supplies,33465.44,3,0.15,85336.87,4682.66
O0425,11-06-2025,C072,Customer 72,Hyderabad,South,21-03-2024,P014,Stapler,Office Supplies,33465.44,1,0,33465.44,11043.97
O0450,19-10-2024,C095,Customer 95,Noida,North,05-08-2023,P014,Stapler,Office Supplies,33465.44,4,0,133861.76,46705.64
O0462,11-08-2025,C037,Customer 37,Hyderabad,South,19-12-2024,P014,Stapler,Office Supplies,33465.44,5,0.05,158960.84,44628.15
O0474,05-11-2025,C086,Customer 86,Kolkata,East,01-03-2023,P014,Stapler,Office Supplies,33465.44,5,0.1,150594.48,14495.97
O0477,13-08-2025,C049,Customer 49,Pune,West,06-08-2023,P014,Stapler,Office Supplies,33465.44,1,0,33465.44,11196.33
O0481,02-12-2025,C053,Customer 53,Kolkata,East,28-07-2024,P014,Stapler,Office Supplies,33465.44,4,0,133861.76,39008.18
O0498,09-01-2025,C075,Customer 75,Chennai,South,02-07-2023,P014,Stapler,Office Supplies,33465.44,4,0,133861.76,42131.21
O0507,07-12-2024,C044,Customer 44,Pune,West,27-02-2023,P014,Stapler,Office Supplies,33465.44,1,0,33465.44,3049.07
O0532,08-02-2025,C040,Customer 40,Kolkata,East,17-06-2023,P014,Stapler,Office Supplies,33465.44,5,0.05,158960.84,50665.29
O0551,18-10-2025,C064,Customer 64,Mumbai,West,30-01-2024,P014,Stapler,Office Supplies,33465.44,1,0,33465.44,4530.17
O0570,11-08-2024,C026,Customer 26,Chennai,South,28-10-2023,P014,Stapler,Office Supplies,33465.44,5,0.2,133861.76,33362.14
O0576,20-08-2025,C063,Customer 63,Noida,North,02-09-2024,P014,Stapler,Office Supplies,33465.44,1,0.15,28445.62,3175.11
O0588,08-11-2025,C054,Customer 54,Chennai,South,27-09-2023,P014,Stapler,Office Supplies,33465.44,4,0,133861.76,34110.53
O0604,26-05-2024,C026,Customer 26,Chennai,South,28-10-2023,P014,Stapler,Office Supplies,33465.44,3,0,100396.32,14108.63
O0605,08-10-2024,C011,Customer 11,Chennai,South,23-07-2023,P014,Stapler,Office Supplies,33465.44,5,0,167327.2,29126.32
O0625,24-05-2025,C094,Customer 94,Chennai,South,13-09-2024,P014,Stapler,Office Supplies,33465.44,3,0,100396.32,15851.91
O0644,20-10-2024,C029,Customer 29,Mumbai,West,16-02-2023,P014,Stapler,Office Supplies,33465.44,5,0.15,142228.12,18834.16
O0649,17-01-2025,C071,Customer 71,Pune,West,25-04-2023,P014,Stapler,Office Supplies,33465.44,3,0.2,80317.06,13579.12
O0654,20-03-2025,C084,Customer 84,Delhi,North,25-04-2023,P014,Stapler,Office Supplies,33465.44,2,0,66930.88,13383.33
O0668,17-05-2025,C053,Customer 53,Kolkata,East,28-07-2024,P014,Stapler,Office Supplies,33465.44,3,0.2,80317.06,27932.33
O0674,04-01-2025,C019,Customer 19,Mumbai,West,05-04-2023,P014,Stapler,Office Supplies,33465.44,2,0.15,56891.25,9494.39
O0676,14-04-2024,C069,Customer 69,Mumbai,West,29-11-2024,P014,Stapler,Office Supplies,33465.44,4,0,133861.76,37267.64
O0720,28-12-2025,C003,Customer 3,Kolkata,East,23-05-2023,P014,Stapler,Office Supplies,33465.44,1,0,33465.44,2121.87
O0727,02-02-2025,C022,Customer 22,Jaipur,North,28-09-2023,P014,Stapler,Office Supplies,33465.44,2,0.05,63584.34,14475.67
O0734,25-06-2024,C068,Customer 68,Delhi,North,27-11-2024,P014,Stapler,Office Supplies,33465.44,3,0.2,80317.06,15048.06
O0747,01-02-2024,C045,Customer 45,Kolkata,East,02-02-2023,P014,Stapler,Office Supplies,33465.44,4,0,133861.76,10013.02
O0750,22-05-2025,C031,Customer 31,Mumbai,West,27-08-2023,P014,Stapler,Office Supplies,33465.44,5,0.15,142228.12,40074.81
O0771,11-10-2024,C023,Customer 23,Delhi,North,15-04-2024,P014,Stapler,Office Supplies,33465.44,1,0.05,31792.17,6507.35
O0832,15-04-2024,C040,Customer 40,Kolkata,East,17-06-2023,P014,Stapler,Office Supplies,33465.44,2,0,66930.88,6505.21
O0847,03-06-2024,C040,Customer 40,Kolkata,East,17-06-2023,P014,Stapler,Office Supplies,33465.44,5,0.2,133861.76,38658.21
O0854,16-01-2025,C010,Customer 10,Jaipur,North,28-01-2023,P014,Stapler,Office Supplies,33465.44,5,0.05,158960.84,41370.21
O0857,21-03-2025,C086,Customer 86,Kolkata,East,01-03-2023,P014,Stapler,Office Supplies,33465.44,1,0.1,30118.9,6636.59
O0955,21-03-2024,C042,Customer 42,Hyderabad,South,17-10-2024,P014,Stapler,Office Supplies,33465.44,5,0,167327.2,32273.85
O0970,27-09-2024,C088,Customer 88,Mumbai,West,29-03-2023,P014,Stapler,Office Supplies,33465.44,5,0,167327.2,52435
O0977,13-12-2025,C016,Customer 16,Noida,North,15-12-2023,P014,Stapler,Office Supplies,33465.44,3,0,100396.32,30405.42
O0979,02-10-2024,C035,Customer 35,Pune,West,30-12-2023,P014,Stapler,Office Supplies,33465.44,4,0.2,107089.41,31885.55
O1000,08-11-2024,C015,Customer 15,Delhi,North,13-06-2023,P014,Stapler,Office Supplies,33465.44,3,0.1,90356.69,26341.29
O0008,12-10-2024,C006,Customer 6,Jaipur,North,08-03-2024,P015,Folder,Office Supplies,10751.13,4,0,43004.52,7593.07
O0033,31-10-2025,C058,Customer 58,Bengaluru,South,05-06-2024,P015,Folder,Office Supplies,10751.13,5,0.15,45692.3,6431.43
O0034,21-07-2025,C021,Customer 21,Pune,West,19-12-2023,P015,Folder,Office Supplies,10751.13,5,0,53755.65,13458.21
O0035,17-05-2024,C009,Customer 9,Kolkata,East,01-06-2024,P015,Folder,Office Supplies,10751.13,3,0.15,27415.38,2222.73
O0063,07-06-2025,C027,Customer 27,Jaipur,North,06-01-2024,P015,Folder,Office Supplies,10751.13,3,0.05,30640.72,7104.44
O0065,02-01-2024,C062,Customer 62,Bengaluru,South,27-11-2024,P015,Folder,Office Supplies,10751.13,3,0,32253.39,8470.89
O0070,21-07-2025,C018,Customer 18,Kolkata,East,11-12-2023,P015,Folder,Office Supplies,10751.13,3,0.05,30640.72,7940.93
O0081,11-04-2025,C092,Customer 92,Gurugram,North,16-07-2024,P015,Folder,Office Supplies,10751.13,5,0.2,43004.52,12064.78
O0083,31-05-2024,C057,Customer 57,Pune,West,13-08-2023,P015,Folder,Office Supplies,10751.13,4,0.05,40854.29,6940.97
O0096,24-08-2024,C003,Customer 3,Kolkata,East,23-05-2023,P015,Folder,Office Supplies,10751.13,5,0,53755.65,4919.3
O0099,06-03-2025,C041,Customer 41,Gurugram,North,24-01-2024,P015,Folder,Office Supplies,10751.13,4,0.05,40854.29,2805.86
O0104,09-09-2025,C061,Customer 61,Bengaluru,South,04-10-2024,P015,Folder,Office Supplies,10751.13,5,0.15,45692.3,12354.75
O0116,29-10-2025,C017,Customer 17,Hyderabad,South,09-06-2023,P015,Folder,Office Supplies,10751.13,2,0.15,18276.92,1290.09
O0126,02-08-2025,C032,Customer 32,Mumbai,West,25-01-2024,P015,Folder,Office Supplies,10751.13,5,0.2,43004.52,3712
O0138,21-09-2024,C062,Customer 62,Bengaluru,South,27-11-2024,P015,Folder,Office Supplies,10751.13,4,0,43004.52,6727.95
O0145,29-04-2025,C019,Customer 19,Mumbai,West,05-04-2023,P015,Folder,Office Supplies,10751.13,3,0.15,27415.38,6153.84
O0166,15-03-2025,C025,Customer 25,Noida,North,22-03-2023,P015,Folder,Office Supplies,10751.13,3,0.2,25802.71,5845.8
O0175,21-07-2024,C048,Customer 48,Kolkata,East,03-08-2024,P015,Folder,Office Supplies,10751.13,5,0.15,45692.3,13304.3
O0199,15-09-2025,C051,Customer 51,Gurugram,North,27-05-2023,P015,Folder,Office Supplies,10751.13,1,0,10751.13,3676.28
O0200,18-07-2025,C053,Customer 53,Kolkata,East,28-07-2024,P015,Folder,Office Supplies,10751.13,2,0.15,18276.92,1782.25
O0205,28-05-2024,C090,Customer 90,Chennai,South,09-05-2023,P015,Folder,Office Supplies,10751.13,4,0,43004.52,8043.39
O0235,10-01-2024,C020,Customer 20,Noida,North,10-04-2023,P015,Folder,Office Supplies,10751.13,3,0.05,30640.72,3879.05
O0242,05-11-2025,C086,Customer 86,Kolkata,East,01-03-2023,P015,Folder,Office Supplies,10751.13,3,0,32253.39,11075.28
O0254,18-03-2024,C067,Customer 67,Hyderabad,South,20-07-2024,P015,Folder,Office Supplies,10751.13,3,0.2,25802.71,2181.64
O0267,07-06-2024,C018,Customer 18,Kolkata,East,11-12-2023,P015,Folder,Office Supplies,10751.13,5,0.05,51067.87,11551.66
O0273,13-07-2024,C065,Customer 65,Noida,North,02-09-2024,P015,Folder,Office Supplies,10751.13,3,0,32253.39,5465.08
O0282,14-05-2024,C062,Customer 62,Bengaluru,South,27-11-2024,P015,Folder,Office Supplies,10751.13,1,0.15,9138.46,2832.32
O0301,05-06-2024,C058,Customer 58,Bengaluru,South,05-06-2024,P015,Folder,Office Supplies,10751.13,3,0.15,27415.38,3467.14
O0320,04-08-2025,C100,Customer 100,Chennai,South,07-04-2024,P015,Folder,Office Supplies,10751.13,3,0.15,27415.38,4038.69
O0321,08-06-2024,C070,Customer 70,Chennai,South,01-10-2023,P015,Folder,Office Supplies,10751.13,5,0,53755.65,16933.17
O0333,15-11-2025,C072,Customer 72,Hyderabad,South,21-03-2024,P015,Folder,Office Supplies,10751.13,2,0.1,19352.03,4211.33
O0346,19-09-2024,C042,Customer 42,Hyderabad,South,17-10-2024,P015,Folder,Office Supplies,10751.13,2,0,21502.26,1738.27
O0353,08-10-2024,C064,Customer 64,Mumbai,West,30-01-2024,P015,Folder,Office Supplies,10751.13,4,0.15,36553.84,5148.47
O0382,15-06-2024,C041,Customer 41,Gurugram,North,24-01-2024,P015,Folder,Office Supplies,10751.13,2,0.1,19352.03,3154.69
O0406,04-11-2024,C011,Customer 11,Chennai,South,23-07-2023,P015,Folder,Office Supplies,10751.13,1,0.2,8600.9,1173.42
O0408,26-05-2025,C092,Customer 92,Gurugram,North,16-07-2024,P015,Folder,Office Supplies,10751.13,5,0.05,51067.87,3515.62
O0418,05-10-2025,C039,Customer 39,Bengaluru,South,30-06-2024,P015,Folder,Office Supplies,10751.13,3,0,32253.39,8704.62
O0432,25-03-2024,C040,Customer 40,Kolkata,East,17-06-2023,P015,Folder,Office Supplies,10751.13,3,0.2,25802.71,5309.75
O0433,03-07-2024,C080,Customer 80,Pune,West,15-06-2023,P015,Folder,Office Supplies,10751.13,4,0,43004.52,7705.64
O0445,19-03-2024,C022,Customer 22,Jaipur,North,28-09-2023,P015,Folder,Office Supplies,10751.13,3,0,32253.39,5908.23
O0455,29-12-2025,C053,Customer 53,Kolkata,East,28-07-2024,P015,Folder,Office Supplies,10751.13,3,0,32253.39,9850.46
O0461,05-05-2025,C020,Customer 20,Noida,North,10-04-2023,P015,Folder,Office Supplies,10751.13,3,0.05,30640.72,10720.53
O0463,19-10-2025,C058,Customer 58,Bengaluru,South,05-06-2024,P015,Folder,Office Supplies,10751.13,1,0,10751.13,3673.81
O0511,05-06-2025,C078,Customer 78,Chennai,South,15-09-2024,P015,Folder,Office Supplies,10751.13,3,0.1,29028.05,4380.68
O0528,31-10-2024,C090,Customer 90,Chennai,South,09-05-2023,P015,Folder,Office Supplies,10751.13,3,0.1,29028.05,4050.86
O0533,24-10-2024,C009,Customer 9,Kolkata,East,01-06-2024,P015,Folder,Office Supplies,10751.13,3,0.2,25802.71,7518.52
O0537,21-04-2024,C021,Customer 21,Pune,West,19-12-2023,P015,Folder,Office Supplies,10751.13,5,0.15,45692.3,6007.92
O0545,01-04-2024,C091,Customer 91,Bengaluru,South,06-11-2024,P015,Folder,Office Supplies,10751.13,3,0,32253.39,7862.39
O0546,08-02-2024,C091,Customer 91,Bengaluru,South,06-11-2024,P015,Folder,Office Supplies,10751.13,5,0,53755.65,11318.02
O0558,14-02-2025,C068,Customer 68,Delhi,North,27-11-2024,P015,Folder,Office Supplies,10751.13,4,0.1,38704.07,5742.83
O0566,29-10-2024,C042,Customer 42,Hyderabad,South,17-10-2024,P015,Folder,Office Supplies,10751.13,3,0.15,27415.38,2336.47
O0590,06-02-2025,C020,Customer 20,Noida,North,10-04-2023,P015,Folder,Office Supplies,10751.13,1,0,10751.13,3739.82
O0592,01-11-2024,C020,Customer 20,Noida,North,10-04-2023,P015,Folder,Office Supplies,10751.13,1,0.2,8600.9,488.71
O0593,10-03-2025,C053,Customer 53,Kolkata,East,28-07-2024,P015,Folder,Office Supplies,10751.13,4,0.15,36553.84,9713.39
O0598,31-08-2025,C013,Customer 13,Kolkata,East,04-04-2024,P015,Folder,Office Supplies,10751.13,2,0,21502.26,1509.18
O0601,27-02-2024,C015,Customer 15,Delhi,North,13-06-2023,P015,Folder,Office Supplies,10751.13,4,0,43004.52,9113.86
O0618,18-11-2025,C099,Customer 99,Pune,West,24-03-2024,P015,Folder,Office Supplies,10751.13,2,0.2,17201.81,4790.86
O0629,21-08-2025,C037,Customer 37,Hyderabad,South,19-12-2024,P015,Folder,Office Supplies,10751.13,1,0,10751.13,2322.17
O0639,10-01-2024,C002,Customer 2,Hyderabad,South,08-09-2023,P015,Folder,Office Supplies,10751.13,2,0,21502.26,5636.84
O0653,10-01-2024,C039,Customer 39,Bengaluru,South,30-06-2024,P015,Folder,Office Supplies,10751.13,5,0.05,51067.87,3413.09
O0677,04-04-2025,C054,Customer 54,Chennai,South,27-09-2023,P015,Folder,Office Supplies,10751.13,2,0,21502.26,2283.92
O0684,20-06-2024,C008,Customer 8,Mumbai,West,12-08-2023,P015,Folder,Office Supplies,10751.13,3,0.05,30640.72,2873.5
O0689,03-12-2024,C058,Customer 58,Bengaluru,South,05-06-2024,P015,Folder,Office Supplies,10751.13,3,0.2,25802.71,6090.93
O0700,22-02-2025,C071,Customer 71,Pune,West,25-04-2023,P015,Folder,Office Supplies,10751.13,1,0.2,8600.9,2617.57
O0701,04-09-2024,C040,Customer 40,Kolkata,East,17-06-2023,P015,Folder,Office Supplies,10751.13,4,0,43004.52,10321.12
O0702,09-03-2025,C004,Customer 4,Mumbai,West,23-11-2024,P015,Folder,Office Supplies,10751.13,3,0.15,27415.38,2638.54
O0722,06-09-2024,C090,Customer 90,Chennai,South,09-05-2023,P015,Folder,Office Supplies,10751.13,1,0.15,9138.46,2650.29
O0729,03-07-2025,C071,Customer 71,Pune,West,25-04-2023,P015,Folder,Office Supplies,10751.13,1,0.1,9676.02,779.17
O0737,24-05-2024,C083,Customer 83,Pune,West,15-05-2024,P015,Folder,Office Supplies,10751.13,1,0,10751.13,1741.6
O0738,21-05-2024,C059,Customer 59,Gurugram,North,04-04-2023,P015,Folder,Office Supplies,10751.13,5,0.05,51067.87,8960.97
O0741,23-05-2024,C022,Customer 22,Jaipur,North,28-09-2023,P015,Folder,Office Supplies,10751.13,5,0,53755.65,10584.09
O0745,22-02-2025,C024,Customer 24,Chennai,South,08-05-2023,P015,Folder,Office Supplies,10751.13,5,0.1,48380.08,11897.67
O0758,06-12-2025,C032,Customer 32,Mumbai,West,25-01-2024,P015,Folder,Office Supplies,10751.13,2,0.2,17201.81,4666.57
O0761,25-12-2024,C021,Customer 21,Pune,West,19-12-2023,P015,Folder,Office Supplies,10751.13,2,0.2,17201.81,1166.41
O0763,09-08-2025,C011,Customer 11,Chennai,South,23-07-2023,P015,Folder,Office Supplies,10751.13,3,0.15,27415.38,3777.58
O0779,17-02-2024,C016,Customer 16,Noida,North,15-12-2023,P015,Folder,Office Supplies,10751.13,3,0.15,27415.38,7640.01
O0789,20-03-2024,C012,Customer 12,Chennai,South,05-03-2024,P015,Folder,Office Supplies,10751.13,1,0,10751.13,1225.91
O0802,10-10-2024,C034,Customer 34,Pune,West,16-06-2023,P015,Folder,Office Supplies,10751.13,3,0.2,25802.71,2372.53
O0814,20-10-2024,C036,Customer 36,Kolkata,East,17-11-2024,P015,Folder,Office Supplies,10751.13,1,0.2,8600.9,1456.93
O0828,09-12-2024,C017,Customer 17,Hyderabad,South,09-06-2023,P015,Folder,Office Supplies,10751.13,1,0.2,8600.9,2752.02
O0830,11-04-2025,C046,Customer 46,Pune,West,15-02-2024,P015,Folder,Office Supplies,10751.13,5,0.15,45692.3,3341.07
O0834,13-01-2024,C047,Customer 47,Hyderabad,South,09-03-2023,P015,Folder,Office Supplies,10751.13,5,0,53755.65,3397.97
O0855,07-04-2024,C051,Customer 51,Gurugram,North,27-05-2023,P015,Folder,Office Supplies,10751.13,4,0.15,36553.84,2758.74
O0875,17-03-2024,C065,Customer 65,Noida,North,02-09-2024,P015,Folder,Office Supplies,10751.13,1,0.1,9676.02,2185.19
O0883,08-09-2024,C084,Customer 84,Delhi,North,25-04-2023,P015,Folder,Office Supplies,10751.13,1,0.1,9676.02,2281.15
O0890,03-10-2024,C036,Customer 36,Kolkata,East,17-11-2024,P015,Folder,Office Supplies,10751.13,5,0.1,48380.08,7086.78
O0899,18-12-2025,C026,Customer 26,Chennai,South,28-10-2023,P015,Folder,Office Supplies,10751.13,3,0.1,29028.05,1697.04
O0913,20-09-2025,C046,Customer 46,Pune,West,15-02-2024,P015,Folder,Office Supplies,10751.13,5,0.15,45692.3,14478.98
O0920,31-08-2024,C014,Customer 14,Jaipur,North,12-10-2023,P015,Folder,Office Supplies,10751.13,2,0,21502.26,5883.08
O0938,31-08-2024,C082,Customer 82,Delhi,North,05-09-2024,P015,Folder,Office Supplies,10751.13,3,0.15,27415.38,3686.19
O0949,04-03-2024,C088,Customer 88,Mumbai,West,29-03-2023,P015,Folder,Office Supplies,10751.13,2,0.2,17201.81,2246.02
O0950,09-04-2024,C072,Customer 72,Hyderabad,South,21-03-2024,P015,Folder,Office Supplies,10751.13,2,0.2,17201.81,4454.26
O0952,20-07-2025,C022,Customer 22,Jaipur,North,28-09-2023,P015,Folder,Office Supplies,10751.13,4,0.2,34403.62,7806.8
O0958,04-04-2025,C068,Customer 68,Delhi,North,27-11-2024,P015,Folder,Office Supplies,10751.13,5,0,53755.65,4627.53
O0964,16-06-2025,C014,Customer 14,Jaipur,North,12-10-2023,P015,Folder,Office Supplies,10751.13,5,0,53755.65,16502.3
O0968,12-04-2024,C059,Customer 59,Gurugram,North,04-04-2023,P015,Folder,Office Supplies,10751.13,5,0.1,48380.08,13426.11
O0985,16-07-2024,C071,Customer 71,Pune,West,25-04-2023,P015,Folder,Office Supplies,10751.13,5,0.1,48380.08,2839.16
O0988,20-04-2025,C024,Customer 24,Chennai,South,08-05-2023,P015,Folder,Office Supplies,10751.13,2,0,21502.26,3451.23
O0993,02-04-2024,C019,Customer 19,Mumbai,West,05-04-2023,P015,Folder,Office Supplies,10751.13,3,0.15,27415.38,8204.36
